Antecedente;Consequente;Dist. Anteced. x Origem;Dist. Conseq. x Origem;Dist. Anteced. -> Conseq.;Dist. Anteced. - Conseq.;Suporte Ant.;Suporte Cons.;Suporte;Confianca;Lift;all-confianca
[6];[1];2.1359995445882305;2.116014066938473;2.699714209481496;0.019985477649757666;0.6;0.333333;0.333333;0.5555555555555556;0.18518481481500002;0.555555
[1];[6];3.80882912931838;3.8448030250618395;2.699714209481496;-0.03597389574345966;0.333333;0.6;0.333333;1.0;0.6;0.555555
[4];[2];4.6642240658087974;6.407998633764691;3.295510761267016;-1.7437745679558931;0.2;0.4;0.2;1.0;0.4;0.5
[2];[4];3.203999316882345;2.3321120329043983;3.295510761267016;0.8718872839779466;0.4;0.2;0.2;0.5;0.1;0.5
[5];[2];4.6054310069588364;6.407998633764691;3.3198641516830425;-1.8025676268058541;0.2;0.4;0.2;1.0;0.4;0.5
[2];[5];3.203999316882345;2.3027155034794182;3.3198641516830425;0.9012838134029266;0.4;0.2;0.2;0.5;0.1;0.5
[8];[2];3.5126801586328846;3.8448030250618395;2.707589205877783;-0.33212286642895483;0.333333;0.4;0.266667;0.8;0.32000072000072;0.6666675
[2];[8];3.203999316882345;2.9272305382939368;2.707589205877783;0.2767687785884081;0.4;0.333333;0.266667;0.6666666666666666;0.22222227777749998;0.6666675
[12];[2];1.71927453962942;1.9223986289300927;6.359904580644763;-0.20312408930067272;0.666667;0.4;0.2;0.3;0.11999994000003;0.30000000000000004
[2];[12];3.203999316882345;2.8654589987778167;6.359904580644763;0.3385403181045281;0.4;0.666667;0.2;0.5;0.3333335;0.30000000000000004
[17];[2];3.0865640960097056;3.8448030250618395;2.0291602286060404;-0.7582389290521339;0.333333;0.4;0.266667;0.8;0.32000072000072;0.6666675
[2];[17];3.203999316882345;2.5721341745380073;2.0291602286060404;0.6318651423443375;0.4;0.333333;0.266667;0.6666666666666666;0.22222227777749998;0.6666675
[12];[6];1.71927453962942;1.9223986289300927;2.6822700099073344;-0.20312408930067272;0.666667;0.6;0.466667;0.7;0.420000089999955;0.7000005
[6];[12];2.1359995445882305;1.9103059991852107;2.6822700099073344;0.22569354540301978;0.6;0.666667;0.466667;0.7777777777777778;0.5185191481483333;0.7000005
[13];[6];2.1259684496892204;2.1359995445882305;2.192437355249663;-0.010031094899010107;0.6;0.6;0.466667;0.7777777777777778;0.466667;0.7777783333333333
[6];[13];2.1359995445882305;2.1259684496892204;2.192437355249663;0.010031094899010107;0.6;0.6;0.466667;0.7777777777777778;0.466667;0.7777783333333333
[16];[6];3.0214205694875305;3.8448030250618395;3.37793167789944;-0.823382455574309;0.333333;0.6;0.266667;0.8;0.48000108000108;0.444445
[6];[16];2.1359995445882305;1.6785653044816449;3.37793167789944;0.4574342401065856;0.6;0.333333;0.266667;0.4444444444444444;0.14814818518499998;0.444445
[18];[6];3.0773699683615603;3.8448030250618395;3.513436914057176;-0.7674330567002792;0.333333;0.6;0.266667;0.8;0.48000108000108;0.444445
[6];[18];2.1359995445882305;1.709648272773107;3.513436914057176;0.42635127181512344;0.6;0.333333;0.266667;0.4444444444444444;0.14814818518499998;0.444445
[12];[7];1.71927453962942;1.698330712015921;5.400886677889598;0.020943827613499;0.666667;0.266667;0.2;0.3;0.08000005999997;0.30000000000000004
[7];[12];4.2458235956736985;4.298183125437818;5.400886677889598;-0.05235952976411973;0.266667;0.666667;0.2;0.75;0.49999962500046885;0.30000000000000004
[11];[8];4.290501155277349;5.8544610765878735;4.498380945826538;-1.5639599213105244;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.39999900000000005
[8];[11];3.5126801586328846;2.5743032674696757;4.498380945826538;0.9383768911632089;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.39999900000000005
[13];[8];2.1259684496892204;1.9514870255292913;5.5009222783164695;0.17448142415992907;0.6;0.333333;0.2;0.3333333333333333;0.11111100000000002;0.33333333333333337
[8];[13];3.5126801586328846;3.8267470361876343;5.5009222783164695;-0.3140668775547497;0.333333;0.6;0.2;0.6;0.36000036000036;0.33333333333333337
[12];[9];1.71927453962942;2.1725116451148634;2.2121881815483326;-0.4532371054854434;0.666667;0.4;0.4;0.6;0.23999988000006;0.6000000000000001
[9];[12];3.620854552284477;2.8654589987778167;2.2121881815483326;0.7553955535066601;0.4;0.666667;0.4;1.0;0.666667;0.6000000000000001
[14];[12];4.377593933444959;5.7309179975556335;3.8622627559382057;-1.3533240641106747;0.2;0.666667;0.2;1.0;0.666667;0.30000000000000004
[12];[14];1.71927453962942;1.313277523394726;3.8622627559382057;0.405997016234694;0.666667;0.2;0.2;0.3;0.059999970000015;0.30000000000000004
[16];[12];3.0214205694875305;3.438554237087617;3.6960965690195455;-0.4171336676000865;0.333333;0.666667;0.266667;0.8;0.5333348000018;0.4000005
[12];[16];1.71927453962942;1.510708018679471;3.6960965690195455;0.20856652094994899;0.666667;0.333333;0.266667;0.4;0.13333329999985;0.4000005
[17];[12];3.0865640960097056;3.438554237087617;4.933155742301185;-0.3519901410779114;0.333333;0.666667;0.2;0.6;0.40000060000060006;0.30000000000000004
[12];[17];1.71927453962942;1.5432797330829382;4.933155742301185;0.1759948065464818;0.666667;0.333333;0.2;0.3;0.099999850000075;0.30000000000000004
[17];[13];3.0865640960097056;3.8267470361876343;7.20248081796544;-0.7401829401779287;0.333333;0.6;0.133333;0.4;0.23999963999964002;0.22222166666666668
[13];[17];2.1259684496892204;1.7147561163586715;7.20248081796544;0.41121233333054885;0.6;0.333333;0.133333;0.2222222222222222;0.074073814815;0.22222166666666668
[18];[13];3.0773699683615603;3.8267470361876343;3.141560679512803;-0.749377067826074;0.333333;0.6;0.266667;0.8;0.48000108000108;0.444445
[13];[18];2.1259684496892204;1.709648272773107;3.141560679512803;0.41632017691611334;0.6;0.333333;0.266667;0.4444444444444444;0.14814818518499998;0.444445
[6, 7];[1];3.5568161375746876;6.34804220081542;1.4280692510416138;-2.791226063240732;0.2;0.333333;0.2;1.0;0.333333;0.33333333333333337
[1, 7];[6];5.020900545280599;6.407998633764691;4.439181423496711;-1.387098088484092;0.2;0.6;0.2;1.0;0.6;0.33333333333333337
[6, 1];[7];3.00185306340106;3.396666519029073;3.8155535149462447;-0.39481345562801273;0.333333;0.266667;0.2;0.6;0.16000036000036;0.33333333333333337
[7];[1, 6];4.2458235956736985;3.7523078865501382;3.8155535149462447;0.49351570912356024;0.266667;0.333333;0.2;0.75;0.24999943750070316;0.33333333333333337
[6];[1, 7];2.1359995445882305;1.6736335150935326;4.439181423496711;0.46236602949469785;0.6;0.2;0.2;0.3333333333333333;0.06666666666666668;0.33333333333333337
[1];[6, 7];3.80882912931838;2.1340918166366296;1.4280692510416138;1.6747373126817502;0.333333;0.2;0.2;0.6;0.12000012000012002;0.33333333333333337
[12, 6];[1];1.698029016208491;2.720587571358343;4.1879503700245495;-1.022558555149852;0.466667;0.333333;0.2;0.42857142857142855;0.1428568979593586;0.30000000000000004
[12, 1];[6];2.506127240947593;6.407998633764691;1.476613866407391;-3.9018713928170974;0.2;0.6;0.2;1.0;0.6;0.30000000000000004
[6, 1];[12];3.00185306340106;3.438554237087617;4.370067184010635;-0.4367011736865569;0.333333;0.666667;0.2;0.6;0.40000060000060006;0.30000000000000004
[12];[1, 6];1.71927453962942;1.500924280311858;4.370067184010635;0.2183502593175619;0.666667;0.333333;0.2;0.3;0.099999850000075;0.30000000000000004
[6];[1, 12];2.1359995445882305;0.8353757469825311;1.476613866407391;1.3006237976056993;0.6;0.2;0.2;0.3333333333333333;0.06666666666666668;0.30000000000000004
[1];[6, 12];3.80882912931838;2.3772446979656014;4.1879503700245495;1.4315844313527784;0.333333;0.466667;0.2;0.6;0.28000048000048006;0.30000000000000004
[6, 13];[1];2.035123107045894;2.720587571358343;3.234135650712964;-0.685464464312449;0.466667;0.333333;0.266667;0.5714285714285714;0.1904761020406414;0.444445
[13, 1];[6];2.955541667508082;4.805992967832308;1.725322109443452;-1.8504513003242264;0.266667;0.6;0.266667;1.0;0.6;0.444445
[6, 1];[13];3.00185306340106;3.8267470361876343;3.0604519876553917;-0.8248939727865743;0.333333;0.6;0.266667;0.8;0.48000108000108;0.444445
[13];[1, 6];2.1259684496892204;1.6676944786377756;3.0604519876553917;0.45827397105144474;0.6;0.333333;0.266667;0.4444444444444444;0.14814818518499998;0.444445
[6];[1, 13];2.1359995445882305;1.3135757164156292;1.725322109443452;0.8224238281726013;0.6;0.266667;0.266667;0.4444444444444444;0.11851881481499998;0.444445
[1];[6, 13];3.80882912931838;2.8491772341645913;3.234135650712964;0.9596518951537885;0.333333;0.466667;0.266667;0.8;0.37333444000144;0.444445
[6, 18];[1];2.875891355096971;4.761025699329441;2.2579713574623947;-1.8851343442324695;0.266667;0.333333;0.2;0.75;0.24999943750070316;0.33333333333333337
[1, 18];[6];4.3546779290195134;6.407998633764691;3.298664915874977;-2.053320704745177;0.2;0.6;0.2;1.0;0.6;0.33333333333333337
[6, 1];[18];3.00185306340106;3.0773699683615603;3.15635381549775;-0.07551690496050023;0.333333;0.333333;0.2;0.6;0.2;0.33333333333333337
[18];[1, 6];3.0773699683615603;3.00185306340106;3.15635381549775;0.07551690496050023;0.333333;0.333333;0.2;0.6;0.2;0.33333333333333337
[6];[1, 18];2.1359995445882305;1.4515593096731711;3.298664915874977;0.6844402349150593;0.6;0.2;0.2;0.3333333333333333;0.06666666666666668;0.33333333333333337
[1];[6, 18];3.80882912931838;2.300718260687193;2.2579713574623947;1.5081108686311868;0.333333;0.266667;0.2;0.6;0.16000036000036;0.33333333333333337
[12, 4];[2];3.7505108189302665;9.612021980701984;5.760507858003946;-5.861511161771718;0.133333;0.4;0.133333;1.0;0.4;0.19999950000000002
[12, 2];[4];2.107387781125323;4.6642240658087974;3.7351181853857307;-2.5568362846834742;0.2;0.2;0.133333;0.6666666666666666;0.133333;0.19999950000000002
[2, 4];[12];4.384753726406529;5.7309179975556335;7.227727474994664;-1.3461642711491049;0.2;0.666667;0.133333;0.6666666666666666;0.444443555555;0.19999950000000002
[12];[2, 4];1.71927453962942;1.3154254602092283;7.227727474994664;0.40384907942019166;0.666667;0.2;0.133333;0.2;0.03999988000006;0.19999950000000002
[4];[2, 12];4.6642240658087974;2.107387781125323;3.7351181853857307;2.5568362846834742;0.2;0.2;0.133333;0.6666666666666666;0.133333;0.19999950000000002
[2];[4, 12];3.203999316882345;1.250167147551073;5.760507858003946;1.953832169331272;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.19999950000000002
[17, 4];[2];5.072670332386921;9.612021980701984;2.1075254339242036;-4.539351648315063;0.133333;0.4;0.133333;1.0;0.4;0.3333325
[2, 17];[4];3.6248364555021726;3.498163676652003;3.878661393860056;0.1266727788501698;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.3333325
[2, 4];[17];4.384753726406529;5.1442683490760155;3.0178444968352327;-0.7595146226694869;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.3333325
[17];[2, 4];3.0865640960097056;2.6308548666987845;3.0178444968352327;0.45570922931092106;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.3333325
[4];[2, 17];4.6642240658087974;4.833121315396989;3.878661393860056;-0.1688972495881913;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.3333325
[2];[4, 17];3.203999316882345;1.6908858835703637;2.1075254339242036;1.5131134333119811;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.3333325
[17, 5];[2];5.179259123829237;9.612021980701984;2.265030882668853;-4.432762856872747;0.133333;0.4;0.133333;1.0;0.4;0.3333325
[2, 17];[5];3.6248364555021726;3.454068937632955;3.722249021245186;0.1707675178692174;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.3333325
[2, 5];[17];4.340658752640257;5.1442683490760155;2.8408948476332387;-0.8036095964357584;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.3333325
[17];[2, 5];3.0865640960097056;2.6043978559820102;2.8408948476332387;0.48216624002769537;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.3333325
[5];[2, 17];4.6054310069588364;4.833121315396989;3.722249021245186;-0.2276903084381523;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.3333325
[2];[5, 17];3.203999316882345;1.7264153918938094;2.265030882668853;1.4775839249885354;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.3333325
[8, 17];[2];4.558193044393626;9.612021980701984;1.2237882854884292;-5.053828936308358;0.133333;0.4;0.133333;1.0;0.4;0.3333325
[2, 17];[8];3.6248364555021726;4.390840318890508;4.294586214669766;-0.766003863388335;0.266667;0.333333;0.133333;0.5;0.16666587500140626;0.3333325
[2, 8];[17];3.6716241547984345;3.858196439061464;3.760748473810336;-0.18657228426302952;0.266667;0.333333;0.133333;0.5;0.16666587500140626;0.3333325
[17];[2, 8];3.0865640960097056;2.937305932768835;3.760748473810336;0.1492581632408707;0.333333;0.266667;0.133333;0.4;0.10666663999964;0.3333325
[8];[2, 17];3.5126801586328846;2.899875689113883;4.294586214669766;0.6128044695190016;0.333333;0.266667;0.133333;0.4;0.10666663999964;0.3333325
[2];[8, 17];3.203999316882345;1.5193938829703384;1.2237882854884292;1.6846054339120065;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.3333325
[12, 9];[6];2.6311172279640798;3.203999316882345;2.9563794492707176;-0.5728820889182651;0.4;0.6;0.333333;0.8333333333333334;0.49999949999999993;0.4999995
[12, 6];[9];1.698029016208491;3.103587399395695;2.2549501146882407;-1.4055583831872038;0.466667;0.4;0.333333;0.7142857142857143;0.2857137959187172;0.4999995
[6, 9];[12];2.8216689064719773;3.438554237087617;2.040823346477946;-0.6168853306156397;0.333333;0.666667;0.333333;1.0;0.666667;0.4999995
[12];[6, 9];1.71927453962942;1.4108323369853666;2.040823346477946;0.3084422026440534;0.666667;0.333333;0.333333;0.5;0.166666250000375;0.4999995
[9];[6, 12];3.620854552284477;1.981035267267419;2.2549501146882407;1.6398192850170579;0.4;0.466667;0.333333;0.8333333333333334;0.38888877777749997;0.4999995
[6];[9, 12];2.1359995445882305;1.7540781519760535;2.9563794492707176;0.38192139261217695;0.6;0.4;0.333333;0.5555555555555556;0.22222200000000003;0.4999995
[12, 13];[6];1.2282921725884044;3.8448030250618395;1.1465679085350082;-2.616510852473435;0.333333;0.6;0.333333;1.0;0.6;0.4999995
[6, 13];[12];2.035123107045894;2.4561059588767296;3.792199993469493;-0.4209828518308356;0.466667;0.666667;0.333333;0.7142857142857143;0.47618989795935857;0.4999995
[12, 6];[13];1.698029016208491;2.7333860543246735;3.3915354202545807;-1.0353570381161825;0.466667;0.6;0.333333;0.7142857142857143;0.4285706938780757;0.4999995
[13];[6, 12];2.1259684496892204;1.3206901781782794;3.3915354202545807;0.805278271510941;0.6;0.466667;0.333333;0.5555555555555556;0.259259185185;0.4999995
[12];[6, 13];1.71927453962942;1.4245864802004384;3.792199993469493;0.2946880594289816;0.666667;0.466667;0.333333;0.5;0.233333149999925;0.4999995
[6];[12, 13];2.1359995445882305;0.6823838579423509;1.1465679085350082;1.4536156866458796;0.6;0.333333;0.333333;0.5555555555555556;0.18518481481500002;0.4999995
[12, 18];[6];2.1744525348814148;6.407998633764691;2.142349266980632;-4.233546098883275;0.2;0.6;0.2;1.0;0.6;0.30000000000000004
[6, 18];[12];2.875891355096971;4.298183125437818;4.228188756049887;-1.422291770340847;0.266667;0.666667;0.2;0.75;0.49999962500046885;0.30000000000000004
[12, 6];[18];1.698029016208491;2.1981176377671114;4.359808619257219;-0.5000886215586204;0.466667;0.333333;0.2;0.42857142857142855;0.1428568979593586;0.30000000000000004
[18];[6, 12];3.0773699683615603;2.3772446979656014;4.359808619257219;0.7001252703959588;0.333333;0.466667;0.2;0.6;0.28000048000048006;0.30000000000000004
[12];[6, 18];1.71927453962942;1.1503574048057634;4.228188756049887;0.5689171348236566;0.666667;0.266667;0.2;0.3;0.08000005999997;0.30000000000000004
[6];[12, 18];2.1359995445882305;0.7248175116271383;2.142349266980632;1.4111820329610922;0.6;0.2;0.2;0.3333333333333333;0.06666666666666668;0.30000000000000004
[13, 16];[6];2.8132464053432074;6.407998633764691;2.0083255706041014;-3.5947522284214832;0.2;0.6;0.2;1.0;0.6;0.33333333333333337
[6, 16];[13];2.8917619476998695;4.783423032521957;3.5057372733985983;-1.8916610848220872;0.266667;0.6;0.2;0.75;0.4499994375007032;0.33333333333333337
[6, 13];[16];2.035123107045894;2.158153849937937;4.088392426900901;-0.12303074289204297;0.466667;0.333333;0.2;0.42857142857142855;0.1428568979593586;0.33333333333333337
[16];[6, 13];3.0214205694875305;2.8491772341645913;4.088392426900901;0.17224333532293912;0.333333;0.466667;0.2;0.6;0.28000048000048006;0.33333333333333337
[13];[6, 16];2.1259684496892204;1.2852291388454686;3.5057372733985983;0.8407393108437518;0.6;0.266667;0.2;0.3333333333333333;0.08888900000000001;0.33333333333333337
[6];[13, 16];2.1359995445882305;0.9377488017810689;2.0083255706041014;1.1982507428071616;0.6;0.2;0.2;0.3333333333333333;0.06666666666666668;0.33333333333333337
[13, 18];[6];3.0219567925756703;4.805992967832308;2.655519184988574;-1.784036175256638;0.266667;0.6;0.2;0.75;0.4499994375007032;0.33333333333333337
[6, 18];[13];2.875891355096971;4.783423032521957;2.2971452977792537;-1.9075316774249855;0.266667;0.6;0.2;0.75;0.4499994375007032;0.33333333333333337
[6, 13];[18];2.035123107045894;2.1981176377671114;2.9798045391313206;-0.1629945307212175;0.466667;0.333333;0.2;0.42857142857142855;0.1428568979593586;0.33333333333333337
[18];[6, 13];3.0773699683615603;2.8491772341645913;2.9798045391313206;0.22819273419696895;0.333333;0.466667;0.2;0.6;0.28000048000048006;0.33333333333333337
[13];[6, 18];2.1259684496892204;1.2781755333160734;2.2971452977792537;0.847792916373147;0.6;0.266667;0.2;0.3333333333333333;0.08888900000000001;0.33333333333333337
[6];[13, 18];2.1359995445882305;1.343093586676294;2.655519184988574;0.7929059579119364;0.6;0.266667;0.2;0.3333333333333333;0.08888900000000001;0.33333333333333337
[12, 14];[7];3.5470815364096824;5.661105203937589;4.844522824421659;-2.1140236675279063;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[7, 14];[12];5.871853718374922;8.596398487329665;5.823757106057835;-2.7245447689547433;0.133333;0.666667;0.133333;1.0;0.666667;0.19999950000000002
[12, 7];[14];3.1453716084664434;4.377593933444959;2.6732892849627716;-1.2322223249785154;0.2;0.2;0.133333;0.6666666666666666;0.133333;0.19999950000000002
[14];[7, 12];4.377593933444959;3.1453716084664434;2.6732892849627716;1.2322223249785154;0.2;0.2;0.133333;0.6666666666666666;0.133333;0.19999950000000002
[12];[7, 14];1.71927453962942;1.1743672205645148;5.823757106057835;0.5449073190649052;0.666667;0.133333;0.133333;0.2;0.02666652000024;0.19999950000000002
[7];[12, 14];4.2458235956736985;2.660307826922478;4.844522824421659;1.5855157687512205;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[13, 18];[8];3.0219567925756703;4.390840318890508;6.148477450861691;-1.3688835263148373;0.266667;0.333333;0.133333;0.5;0.16666587500140626;0.22222166666666668
[8, 18];[13];4.435040817800343;9.566881940806343;4.822147318490076;-5.131841123006001;0.133333;0.6;0.133333;1.0;0.6;0.22222166666666668
[13, 8];[18];3.1350829269642366;5.128944818319322;4.100276635712241;-1.9938618913550856;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.22222166666666668
[18];[8, 13];3.0773699683615603;1.881051637230179;4.100276635712241;1.1963183311313812;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.22222166666666668
[13];[8, 18];2.1259684496892204;0.9855621622662885;4.822147318490076;1.140406287422932;0.6;0.133333;0.133333;0.2222222222222222;0.02962948148166667;0.22222166666666668
[8];[13, 18];3.5126801586328846;2.417570873588203;6.148477450861691;1.0951092850446815;0.333333;0.266667;0.133333;0.4;0.10666663999964;0.22222166666666668
[12, 17];[9];2.6437742808453537;7.241709104568954;3.3384323893001913;-4.5979348237236;0.2;0.4;0.133333;0.6666666666666666;0.266666;0.19999950000000002
[9, 17];[12];4.719836846887305;8.596398487329665;3.830884796530407;-3.87656164044236;0.133333;0.666667;0.133333;1.0;0.666667;0.19999950000000002
[12, 9];[17];2.6311172279640798;2.5721341745380073;5.7450309189483555;0.05898305342607246;0.4;0.333333;0.133333;0.3333333333333333;0.11111072222249999;0.19999950000000002
[17];[9, 12];3.0865640960097056;3.1573438309007273;5.7450309189483555;-0.07077973489102174;0.333333;0.4;0.133333;0.4;0.15999975999976002;0.19999950000000002
[12];[9, 17];1.71927453962942;0.943964537476769;3.830884796530407;0.775310002152651;0.666667;0.133333;0.133333;0.2;0.02666652000024;0.19999950000000002
[9];[12, 17];3.620854552284477;1.3218871404226766;3.3384323893001913;2.2989674118618;0.4;0.2;0.133333;0.3333333333333333;0.0666665;0.19999950000000002
[16, 15];[12];5.051734234887953;8.596398487329665;5.998710983762907;-3.544664252441712;0.133333;0.666667;0.133333;1.0;0.666667;0.19999950000000002
[12, 16];[15];2.4803885869890956;3.1485349203569792;4.912653380838023;-0.6681463333678836;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[12, 15];[16];3.6635239936255126;7.553562754074286;3.5070151907211597;-3.8900387604487734;0.133333;0.333333;0.133333;1.0;0.333333;0.19999950000000002
[16];[12, 15];3.0214205694875305;1.465407399333611;3.5070151907211597;1.5560131701539195;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.19999950000000002
[15];[12, 16];4.198051808034173;3.307188916633106;4.912653380838023;0.8908628914010674;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[12];[15, 16];1.71927453962942;1.0103438159385654;5.998710983762907;0.7089307236908546;0.666667;0.133333;0.133333;0.2;0.02666652000024;0.19999950000000002
[6, 13, 7];[1];3.9944927590367416;9.522087106440887;1.994932224330255;-5.527594347404145;0.133333;0.333333;0.133333;1.0;0.333333;0.22222166666666668
[13, 1, 7];[6];4.441945004474815;9.612021980701984;2.8955527983243083;-5.170076976227169;0.133333;0.6;0.133333;1.0;0.6;0.22222166666666668
[6, 13, 1];[7];2.9696456260187016;4.2458235956736985;5.3690339524001995;-1.2761779696549969;0.266667;0.266667;0.133333;0.5;0.133333;0.22222166666666668
[6, 1, 7];[13];3.989561604061863;6.377905349067663;4.88410201545768;-2.3883437450058;0.2;0.6;0.133333;0.6666666666666666;0.39999899999999994;0.22222166666666668
[13, 7];[1, 6];3.4470631326770365;7.50464391547978;1.8292548396390944;-4.057580782802743;0.133333;0.333333;0.133333;1.0;0.333333;0.22222166666666668
[6, 13];[1, 7];2.035123107045894;2.151812982396698;5.48411081908115;-0.11668987535080388;0.466667;0.2;0.133333;0.2857142857142857;0.057142673469518956;0.22222166666666668
[6, 7];[1, 13];3.5568161375746876;3.9407271492468876;2.4653209070233384;-0.3839110116722;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.22222166666666668
[13, 1];[6, 7];2.955541667508082;2.6676087686700547;2.4653209070233384;0.2879328988380272;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.22222166666666668
[1, 7];[6, 13];5.020900545280599;4.748623974978931;5.48411081908115;0.27227657030166785;0.2;0.466667;0.133333;0.6666666666666666;0.311110555555;0.22222166666666668
[6, 1];[7, 13];3.00185306340106;1.378823184830867;1.8292548396390944;1.623029878570193;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.22222166666666668
[13];[1, 6, 7];2.1259684496892204;1.3298538680206202;4.88410201545768;0.7961145816686002;0.6;0.2;0.133333;0.2222222222222222;0.044444333333333336;0.22222166666666668
[7];[1, 6, 13];4.2458235956736985;2.9696456260187016;5.3690339524001995;1.2761779696549969;0.266667;0.266667;0.133333;0.5;0.133333;0.22222166666666668
[6];[1, 7, 13];2.1359995445882305;0.9870964221360673;2.8955527983243083;1.1489031224521633;0.6;0.133333;0.133333;0.2222222222222222;0.02962948148166667;0.22222166666666668
[1];[6, 7, 13];3.80882912931838;1.597794706916645;1.994932224330255;2.2110344224017346;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.22222166666666668
[6, 13, 11];[1];3.9798289841711174;9.522087106440887;2.9283323259419753;-5.54225812226977;0.133333;0.333333;0.133333;1.0;0.333333;0.22222166666666668
[13, 1, 11];[6];4.180429774334837;9.612021980701984;2.9915820669023905;-5.431592206367147;0.133333;0.6;0.133333;1.0;0.6;0.22222166666666668
[6, 13, 1];[11];2.9696456260187016;3.2178718441182066;5.623262808375362;-0.24822621809950496;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.22222166666666668
[6, 1, 11];[13];5.003426421219864;9.566881940806343;4.961346119741461;-4.56345551958648;0.133333;0.6;0.133333;1.0;0.6;0.22222166666666668
[13, 11];[1, 6];3.9829201644368246;7.50464391547978;3.435932170494732;-3.521723751042955;0.133333;0.333333;0.133333;1.0;0.333333;0.22222166666666668
[6, 13];[1, 11];2.035123107045894;1.6837447432578458;5.7459575486036245;0.3513783637880481;0.466667;0.133333;0.133333;0.2857142857142857;0.038095020408556855;0.22222166666666668
[6, 11];[1, 13];4.2524092160563525;5.911105501634085;2.30398789727278;-1.658696285577733;0.133333;0.266667;0.133333;1.0;0.266667;0.22222166666666668
[13, 1];[6, 11];2.955541667508082;2.1261966347708627;2.30398789727278;0.8293450327372192;0.266667;0.133333;0.133333;0.5;0.06666625000093751;0.22222166666666668
[1, 11];[6, 13];5.8931255435781775;7.122953769852816;5.7459575486036245;-1.2298282262746385;0.133333;0.466667;0.133333;1.0;0.466667;0.22222166666666668
[6, 1];[11, 13];3.00185306340106;1.5931656760202422;3.435932170494732;1.408687387380818;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.22222166666666668
[13];[1, 6, 11];2.1259684496892204;1.111869758367514;4.961346119741461;1.0140986913217065;0.6;0.133333;0.133333;0.2222222222222222;0.02962948148166667;0.22222166666666668
[11];[1, 6, 13];4.290501155277349;3.9595324507676453;5.623262808375362;0.33096870450970384;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.22222166666666668
[6];[1, 11, 13];2.1359995445882305;0.9289820718356452;2.9915820669023914;1.2070174727525853;0.6;0.133333;0.133333;0.2222222222222222;0.02962948148166667;0.22222166666666668
[1];[6, 11, 13];3.80882912931838;1.5919292057686691;2.9283323259419753;2.2168999235497107;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.22222166666666668
[12, 6, 13];[1];1.6343057911708108;3.80882912931838;3.795372728407598;-2.1745233381475693;0.333333;0.333333;0.133333;0.4;0.133333;0.19999950000000002
[12, 13, 1];[6];2.586532851106698;9.612021980701984;0.6745177115926226;-7.025489129595286;0.133333;0.6;0.133333;1.0;0.6;0.19999950000000002
[6, 13, 1];[12];2.9696456260187016;4.298183125437818;5.047095670834163;-1.3285374994191166;0.266667;0.666667;0.133333;0.5;0.3333322500009375;0.19999950000000002
[12, 6, 1];[13];3.0442406681608114;6.377905349067663;4.145347743575942;-3.3336646809068515;0.2;0.6;0.133333;0.6666666666666666;0.39999899999999994;0.19999950000000002
[12, 13];[1, 6];1.2282921725884044;3.00185306340106;2.5950735154538167;-1.7735608908126557;0.333333;0.333333;0.133333;0.4;0.133333;0.19999950000000002
[6, 13];[1, 12];2.035123107045894;1.0740537646534227;2.891130500231315;0.9610693423924712;0.466667;0.2;0.133333;0.2857142857142857;0.057142673469518956;0.19999950000000002
[12, 6];[1, 13];1.698029016208491;1.6888818576187683;3.5919333211343347;0.009147158589722704;0.466667;0.266667;0.133333;0.2857142857142857;0.07619032653048105;0.19999950000000002
